Station_ID,State,Latitude,Longitude,Timestamp,Water_Level_MBGL,Temperature_C,Battery_Voltage,Signal_Strength,Data_Quality
DWLR_Station_1016,Tamil Nadu,21.872264,78.360047,2024-01-29 06:00:00,15.133,29.9,13.76,-57,Good
DWLR_Station_1016,Tamil Nadu,13.712081,83.844447,2024-01-29 12:00:00,15.079,23.3,12.02,-55,Poor
DWLR_Station_1016,Tamil Nadu,11.816764,70.578746,2024-01-29 18:00:00,15.014,19.8,13.86,-61,Poor
DWLR_Station_1016,Tamil Nadu,15.448929,78.983114,2024-01-30 00:00:00,15.078,29.4,14.18,-52,Fair
DWLR_Station_1016,Tamil Nadu,10.394642,70.351065,2024-01-30 06:00:00,15.158,31.9,13.83,-76,Fair
DWLR_Station_1016,Tamil Nadu,17.202634,68.909293,2024-01-30 12:00:00,15.093,18.2,12.13,-48,Fair
DWLR_Station_1016,Tamil Nadu,13.924313,78.962401,2024-01-30 18:00:00,15.028,24.1,13.91,-57,Poor
DWLR_Station_1017,Telangana,16.415288,75.743108,2024-01-01 00:00:00,10.147,27.5,12.18,-79,Good
DWLR_Station_1017,Telangana,18.950845,86.340434,2024-01-01 06:00:00,10.209,24.4,12.46,-73,Fair
DWLR_Station_1017,Telangana,18.030325,76.581956,2024-01-01 12:00:00,10.158,34.4,13.54,-72,Good
DWLR_Station_1017,Telangana,25.494432,86.935823,2024-01-01 18:00:00,10.087,17.0,12.17,-47,Poor
DWLR_Station_1017,Telangana,16.338906,81.086126,2024-01-02 00:00:00,10.164,16.6,12.38,-66,Poor
DWLR_Station_1017,Telangana,11.699397,70.130233,2024-01-02 06:00:00,10.203,17.5,13.97,-76,Good
DWLR_Station_1017,Telangana,28.552854,84.422842,2024-01-02 12:00:00,10.151,19.5,13.9,-80,Fair
DWLR_Station_1017,Telangana,22.485808,69.453646,2024-01-02 18:00:00,10.111,31.7,12.22,-67,Fair
DWLR_Station_1017,Telangana,23.514905,84.131253,2024-01-03 00:00:00,10.183,20.9,13.02,-67,Poor
DWLR_Station_1017,Telangana,24.982312,79.303465,2024-01-03 06:00:00,10.188,24.0,12.54,-50,Poor
DWLR_Station_1017,Telangana,25.725646,83.04884,2024-01-03 12:00:00,10.157,19.2,12.27,-49,Poor
DWLR_Station_1017,Telangana,17.154335,84.888112,2024-01-03 18:00:00,10.105,24.1,13.54,-49,Fair
DWLR_Station_1017,Telangana,12.163724,80.818335,2024-01-04 00:00:00,10.138,25.5,13.96,-72,Good
DWLR_Station_1017,Telangana,20.194849,76.071789,2024-01-04 06:00:00,10.225,23.1,12.34,-54,Poor
DWLR_Station_1017,Telangana,25.859873,79.574013,2024-01-04 12:00:00,10.172,27.9,14.03,-63,Poor
DWLR_Station_1017,Telangana,23.484629,76.027942,2024-01-04 18:00:00,10.112,26.2,13.33,-75,Good
DWLR_Station_1017,Telangana,12.981914,87.156386,2024-01-05 00:00:00,10.114,23.1,13.9,-57,Fair
DWLR_Station_1017,Telangana,23.238992,76.824918,2024-01-05 06:00:00,10.191,28.4,11.88,-64,Poor
DWLR_Station_1017,Telangana,14.220767,69.486617,2024-01-05 12:00:00,10.151,20.8,13.31,-60,Fair
DWLR_Station_1017,Telangana,18.810435,73.051091,2024-01-05 18:00:00,10.115,29.9,13.32,-46,Poor
DWLR_Station_1017,Telangana,13.544188,85.460712,2024-01-06 00:00:00,10.14,29.9,13.38,-60,Fair
DWLR_Station_1017,Telangana,12.37345,68.579612,2024-01-06 06:00:00,10.222,17.3,12.83,-66,Good
DWLR_Station_1017,Telangana,15.941611,76.531057,2024-01-06 12:00:00,10.172,18.7,12.07,-45,Poor
DWLR_Station_1017,Telangana,15.350237,84.401187,2024-01-06 18:00:00,10.126,34.9,11.98,-73,Poor
DWLR_Station_1017,Telangana,25.199943,74.979899,2024-01-07 00:00:00,10.177,24.1,13.23,-62,Poor
DWLR_Station_1017,Telangana,16.683934,78.359299,2024-01-07 06:00:00,10.227,19.5,13.19,-62,Poor
DWLR_Station_1017,Telangana,22.267809,73.450623,2024-01-07 12:00:00,10.157,20.5,12.07,-43,Poor
DWLR_Station_1017,Telangana,16.953435,83.25711,2024-01-07 18:00:00,10.155,27.2,12.05,-78,Good
DWLR_Station_1017,Telangana,19.043654,83.491007,2024-01-08 00:00:00,10.171,19.2,12.89,-56,Poor
DWLR_Station_1017,Telangana,10.565294,68.298205,2024-01-08 06:00:00,10.199,17.6,12.4,-41,Poor
DWLR_Station_1017,Telangana,23.467832,79.922761,2024-01-08 12:00:00,10.144,20.9,11.83,-74,Fair
DWLR_Station_1017,Telangana,25.6531,84.770698,2024-01-08 18:00:00,10.116,26.7,12.77,-74,Poor
DWLR_Station_1017,Telangana,16.87645,80.280624,2024-01-09 00:00:00,10.138,32.2,13.61,-56,Fair
DWLR_Station_1017,Telangana,15.5344,70.086932,2024-01-09 06:00:00,10.224,16.5,12.63,-55,Good
DWLR_Station_1017,Telangana,17.839123,78.26788,2024-01-09 12:00:00,10.162,31.2,13.13,-60,Fair
DWLR_Station_1017,Telangana,27.806289,78.999768,2024-01-09 18:00:00,10.093,23.3,11.97,-62,Fair
DWLR_Station_1017,Telangana,26.415649,69.180067,2024-01-10 00:00:00,10.174,33.1,12.25,-75,Good
DWLR_Station_1017,Telangana,28.825181,79.775891,2024-01-10 06:00:00,10.233,21.2,12.88,-44,Good
DWLR_Station_1017,Telangana,23.59016,74.309784,2024-01-10 12:00:00,10.16,30.9,12.11,-53,Fair
DWLR_Station_1017,Telangana,29.508766,85.442937,2024-01-10 18:00:00,10.104,32.2,14.04,-49,Fair
DWLR_Station_1017,Telangana,15.295343,80.4268,2024-01-11 00:00:00,10.187,25.4,13.87,-71,Good
DWLR_Station_1017,Telangana,18.85741,77.822819,2024-01-11 06:00:00,10.241,28.6,12.04,-43,Good
DWLR_Station_1017,Telangana,25.695486,77.709918,2024-01-11 12:00:00,10.171,21.7,12.0,-64,Good
DWLR_Station_1017,Telangana,27.00422,75.11087,2024-01-11 18:00:00,10.094,19.6,12.22,-56,Good
DWLR_Station_1017,Telangana,25.436196,85.964584,2024-01-12 00:00:00,10.184,21.7,14.18,-71,Good
DWLR_Station_1017,Telangana,28.719462,69.901302,2024-01-12 06:00:00,10.223,28.5,12.12,-52,Fair
DWLR_Station_1017,Telangana,29.401532,81.357204,2024-01-12 12:00:00,10.17,30.6,13.66,-51,Good
DWLR_Station_1017,Telangana,25.94978,79.916151,2024-01-12 18:00:00,10.119,21.3,13.15,-58,Poor
DWLR_Station_1017,Telangana,18.735558,82.809062,2024-01-13 00:00:00,10.149,23.9,11.96,-71,Poor
DWLR_Station_1017,Telangana,17.264924,80.212855,2024-01-13 06:00:00,10.239,17.4,14.02,-55,Poor
DWLR_Station_1017,Telangana,22.358689,86.899304,2024-01-13 12:00:00,10.177,27.9,12.32,-46,Poor
DWLR_Station_1017,Telangana,14.278457,76.357124,2024-01-13 18:00:00,10.127,20.8,13.64,-71,Good
DWLR_Station_1017,Telangana,17.593592,85.758037,2024-01-14 00:00:00,10.164,23.1,13.3,-49,Poor
DWLR_Station_1017,Telangana,19.396042,73.128367,2024-01-14 06:00:00,10.25,32.8,12.98,-63,Fair
DWLR_Station_1017,Telangana,14.114497,74.233665,2024-01-14 12:00:00,10.188,21.2,12.49,-43,Poor
DWLR_Station_1017,Telangana,28.208222,73.479812,2024-01-14 18:00:00,10.125,25.1,14.1,-77,Good
DWLR_Station_1017,Telangana,27.144007,75.501088,2024-01-15 00:00:00,10.181,24.2,11.83,-58,Poor
DWLR_Station_1017,Telangana,13.763493,68.166097,2024-01-15 06:00:00,10.231,34.4,12.84,-50,Fair
DWLR_Station_1017,Telangana,15.451886,79.566153,2024-01-15 12:00:00,10.167,29.0,13.37,-52,Good
DWLR_Station_1017,Telangana,22.259547,87.712672,2024-01-15 18:00:00,10.133,32.6,14.1,-74,Good
DWLR_Station_1017,Telangana,18.176278,81.85563,2024-01-16 00:00:00,10.198,19.0,14.14,-57,Good
DWLR_Station_1017,Telangana,16.471552,74.824041,2024-01-16 06:00:00,10.241,28.2,12.92,-48,Poor
DWLR_Station_1017,Telangana,11.284705,71.881078,2024-01-16 12:00:00,10.189,28.1,13.85,-47,Poor
DWLR_Station_1017,Telangana,20.742415,72.231456,2024-01-16 18:00:00,10.12,31.2,13.66,-73,Good
DWLR_Station_1017,Telangana,15.040113,74.529455,2024-01-17 00:00:00,10.175,16.6,12.99,-47,Poor
DWLR_Station_1017,Telangana,26.611667,75.108989,2024-01-17 06:00:00,10.261,20.6,13.82,-60,Fair
DWLR_Station_1017,Telangana,28.707919,85.370088,2024-01-17 12:00:00,10.158,32.3,13.46,-60,Good
DWLR_Station_1017,Telangana,28.017358,74.258912,2024-01-17 18:00:00,10.137,26.5,13.0,-75,Fair
DWLR_Station_1017,Telangana,10.315488,84.479701,2024-01-18 00:00:00,10.145,32.6,13.44,-80,Fair
DWLR_Station_1017,Telangana,23.654877,86.814342,2024-01-18 06:00:00,10.274,28.3,13.89,-74,Poor
DWLR_Station_1017,Telangana,24.741754,68.074322,2024-01-18 12:00:00,10.21,20.2,13.09,-64,Poor
DWLR_Station_1017,Telangana,20.561168,76.224547,2024-01-18 18:00:00,10.098,20.4,14.2,-62,Good
DWLR_Station_1017,Telangana,14.279235,87.440842,2024-01-19 00:00:00,10.202,17.9,12.04,-47,Fair
DWLR_Station_1017,Telangana,21.462558,83.619488,2024-01-19 06:00:00,10.242,22.3,14.15,-76,Poor
DWLR_Station_1017,Telangana,23.580743,84.644516,2024-01-19 12:00:00,10.183,24.2,13.22,-70,Fair
DWLR_Station_1017,Telangana,23.036002,71.77517,2024-01-19 18:00:00,10.112,16.3,12.82,-56,Poor
DWLR_Station_1017,Telangana,13.629953,72.889044,2024-01-20 00:00:00,10.145,31.7,13.27,-58,Fair
DWLR_Station_1017,Telangana,13.073486,80.325894,2024-01-20 06:00:00,10.233,18.1,13.18,-69,Good
DWLR_Station_1017,Telangana,19.220979,83.821443,2024-01-20 12:00:00,10.185,24.4,13.16,-49,Poor
DWLR_Station_1017,Telangana,21.19517,75.165988,2024-01-20 18:00:00,10.126,16.7,13.55,-78,Good
DWLR_Station_1017,Telangana,25.629203,76.641674,2024-01-21 00:00:00,10.2,26.9,12.64,-74,Fair
DWLR_Station_1017,Telangana,21.026611,80.108007,2024-01-21 06:00:00,10.262,29.1,13.43,-52,Fair
DWLR_Station_1017,Telangana,20.920921,76.018775,2024-01-21 12:00:00,10.197,23.6,11.94,-73,Good
DWLR_Station_1017,Telangana,11.766254,84.602778,2024-01-21 18:00:00,10.155,32.1,12.33,-45,Fair
DWLR_Station_1017,Telangana,21.406989,78.135668,2024-01-22 00:00:00,10.181,31.8,13.2,-79,Poor
DWLR_Station_1017,Telangana,26.087929,72.141696,2024-01-22 06:00:00,10.239,21.7,12.12,-61,Poor
DWLR_Station_1017,Telangana,26.801543,84.134295,2024-01-22 12:00:00,10.221,15.3,12.25,-79,Fair
DWLR_Station_1017,Telangana,17.515187,87.649653,2024-01-22 18:00:00,10.145,28.3,14.1,-57,Fair
DWLR_Station_1017,Telangana,15.939898,75.208236,2024-01-23 00:00:00,10.164,34.8,13.68,-65,Fair
DWLR_Station_1017,Telangana,29.727116,76.506163,2024-01-23 06:00:00,10.226,27.1,11.93,-67,Fair
DWLR_Station_1017,Telangana,10.323391,79.833376,2024-01-23 12:00:00,10.17,15.3,11.8,-51,Poor
DWLR_Station_1017,Telangana,13.780341,71.837751,2024-01-23 18:00:00,10.176,28.1,11.93,-65,Poor
DWLR_Station_1017,Telangana,13.867572,78.741591,2024-01-24 00:00:00,10.16,32.0,11.92,-76,Fair
DWLR_Station_1017,Telangana,22.334762,80.518005,2024-01-24 06:00:00,10.213,20.9,12.8,-68,Good
DWLR_Station_1017,Telangana,22.858624,85.222605,2024-01-24 12:00:00,10.226,24.7,12.12,-61,Good
DWLR_Station_1017,Telangana,22.262439,78.620063,2024-01-24 18:00:00,10.162,28.7,13.33,-70,Poor
DWLR_Station_1017,Telangana,17.650035,76.223219,2024-01-25 00:00:00,10.215,28.5,13.68,-67,Good
DWLR_Station_1017,Telangana,25.582084,82.495786,2024-01-25 06:00:00,10.229,16.2,13.2,-67,Fair
DWLR_Station_1017,Telangana,19.892719,74.218241,2024-01-25 12:00:00,10.207,25.1,12.19,-70,Good
DWLR_Station_1017,Telangana,10.698117,78.83283,2024-01-25 18:00:00,10.185,22.8,12.04,-44,Poor
DWLR_Station_1017,Telangana,26.839169,86.137928,2024-01-26 00:00:00,10.192,16.4,13.32,-67,Fair
DWLR_Station_1017,Telangana,25.301269,86.958342,2024-01-26 06:00:00,10.232,29.3,13.92,-50,Fair
DWLR_Station_1017,Telangana,11.506429,68.629144,2024-01-26 12:00:00,10.171,28.9,12.85,-48,Poor
DWLR_Station_1017,Telangana,15.547516,77.51785,2024-01-26 18:00:00,10.108,24.4,12.73,-72,Good
DWLR_Station_1017,Telangana,27.910402,85.324672,2024-01-27 00:00:00,10.242,32.8,12.45,-57,Poor
DWLR_Station_1017,Telangana,12.009895,82.763635,2024-01-27 06:00:00,10.227,29.1,14.17,-41,Poor
DWLR_Station_1017,Telangana,24.708281,85.192878,2024-01-27 12:00:00,10.206,33.8,12.28,-45,Good
DWLR_Station_1017,Telangana,14.806458,75.175231,2024-01-27 18:00:00,10.127,33.3,13.18,-43,Fair
DWLR_Station_1017,Telangana,21.255911,73.569649,2024-01-28 00:00:00,10.18,16.9,12.2,-71,Good
DWLR_Station_1017,Telangana,24.438191,84.213315,2024-01-28 06:00:00,10.226,23.2,13.59,-79,Good
DWLR_Station_1017,Telangana,11.040757,72.819193,2024-01-28 12:00:00,10.185,28.7,12.0,-41,Fair
DWLR_Station_1017,Telangana,21.659059,69.390431,2024-01-28 18:00:00,10.14,16.0,11.95,-50,Fair
DWLR_Station_1017,Telangana,28.484335,78.105108,2024-01-29 00:00:00,10.205,19.9,12.76,-78,Poor
DWLR_Station_1017,Telangana,22.06583,81.378002,2024-01-29 06:00:00,10.255,28.1,12.87,-61,Good
DWLR_Station_1017,Telangana,14.368463,80.058953,2024-01-29 12:00:00,10.2,26.2,12.71,-77,Fair
DWLR_Station_1017,Telangana,16.738537,83.063994,2024-01-29 18:00:00,10.126,20.9,13.63,-60,Good
DWLR_Station_1017,Telangana,12.561103,76.807184,2024-01-30 00:00:00,10.193,32.8,12.41,-64,Good
DWLR_Station_1017,Telangana,28.427952,80.792335,2024-01-30 06:00:00,10.241,18.5,13.44,-59,Fair
DWLR_Station_1017,Telangana,26.279679,82.443112,2024-01-30 12:00:00,10.205,27.3,12.16,-61,Fair
DWLR_Station_1017,Telangana,17.803414,73.682717,2024-01-30 18:00:00,10.187,29.7,12.06,-73,Good
DWLR_Station_1018,Madhya Pradesh,24.855533,77.526522,2024-01-01 00:00:00,5.926,16.0,13.26,-75,Good
DWLR_Station_1018,Madhya Pradesh,16.330563,80.808213,2024-01-01 06:00:00,5.952,23.7,12.02,-64,Fair
DWLR_Station_1018,Madhya Pradesh,26.745797,80.260279,2024-01-01 12:00:00,5.897,18.4,11.85,-50,Poor
DWLR_Station_1018,Madhya Pradesh,28.523778,84.229061,2024-01-01 18:00:00,5.865,31.6,13.17,-79,Fair
DWLR_Station_1018,Madhya Pradesh,21.1923,81.698735,2024-01-02 00:00:00,5.906,34.3,14.03,-79,Good
DWLR_Station_1018,Madhya Pradesh,24.683001,87.017444,2024-01-02 06:00:00,5.939,16.7,11.81,-74,Fair
DWLR_Station_1018,Madhya Pradesh,13.731277,85.894209,2024-01-02 12:00:00,5.908,20.0,12.02,-74,Good
DWLR_Station_1018,Madhya Pradesh,13.512311,75.43792,2024-01-02 18:00:00,5.919,15.6,12.13,-46,Fair
DWLR_Station_1018,Madhya Pradesh,26.740156,75.466308,2024-01-03 00:00:00,5.921,32.5,12.31,-41,Good
DWLR_Station_1018,Madhya Pradesh,17.266945,82.603905,2024-01-03 06:00:00,5.959,21.0,13.1,-49,Good
DWLR_Station_1018,Madhya Pradesh,22.552607,86.705006,2024-01-03 12:00:00,5.923,21.0,12.66,-74,Fair
DWLR_Station_1018,Madhya Pradesh,21.731788,80.260785,2024-01-03 18:00:00,5.899,31.4,12.62,-52,Good
DWLR_Station_1018,Madhya Pradesh,28.488602,83.246375,2024-01-04 00:00:00,5.894,24.6,13.43,-60,Poor
DWLR_Station_1018,Madhya Pradesh,12.723483,73.007461,2024-01-04 06:00:00,5.963,25.9,13.72,-67,Poor
DWLR_Station_1018,Madhya Pradesh,20.421924,87.538628,2024-01-04 12:00:00,5.955,18.2,13.24,-74,Fair
DWLR_Station_1018,Madhya Pradesh,18.272895,87.048414,2024-01-04 18:00:00,5.856,31.5,12.95,-74,Good
DWLR_Station_1018,Madhya Pradesh,18.614107,77.466918,2024-01-05 00:00:00,5.894,29.9,13.64,-58,Good
DWLR_Station_1018,Madhya Pradesh,21.855446,85.923956,2024-01-05 06:00:00,5.958,17.2,12.93,-41,Good
DWLR_Station_1018,Madhya Pradesh,17.932123,78.14479,2024-01-05 12:00:00,5.904,34.9,12.23,-66,Fair
DWLR_Station_1018,Madhya Pradesh,17.522996,72.00641,2024-01-05 18:00:00,5.876,23.3,13.27,-64,Fair
DWLR_Station_1018,Madhya Pradesh,29.980189,74.363454,2024-01-06 00:00:00,5.938,18.0,13.7,-77,Poor
DWLR_Station_1018,Madhya Pradesh,12.21497,75.049509,2024-01-06 06:00:00,5.964,18.5,12.7,-50,Good
DWLR_Station_1018,Madhya Pradesh,14.264284,81.762208,2024-01-06 12:00:00,5.953,34.2,12.9,-71,Poor
DWLR_Station_1018,Madhya Pradesh,14.796233,85.83736,2024-01-06 18:00:00,5.831,34.4,13.69,-73,Fair
DWLR_Station_1018,Madhya Pradesh,27.681402,69.678051,2024-01-07 00:00:00,5.928,25.3,12.34,-74,Fair
DWLR_Station_1018,Madhya Pradesh,27.53696,78.55029,2024-01-07 06:00:00,5.973,21.7,12.3,-66,Poor
DWLR_Station_1018,Madhya Pradesh,23.073653,85.020739,2024-01-07 12:00:00,5.911,33.6,14.13,-55,Good
DWLR_Station_1018,Madhya Pradesh,18.013986,78.428441,2024-01-07 18:00:00,5.867,30.6,12.62,-60,Good
DWLR_Station_1018,Madhya Pradesh,24.25436,85.639752,2024-01-08 00:00:00,5.962,22.4,11.98,-50,Good
DWLR_Station_1018,Madhya Pradesh,21.071176,86.145314,2024-01-08 06:00:00,5.994,27.5,12.53,-65,Fair
DWLR_Station_1018,Madhya Pradesh,21.059512,77.771223,2024-01-08 12:00:00,5.941,17.3,12.0,-71,Good
DWLR_Station_1018,Madhya Pradesh,11.604154,83.021584,2024-01-08 18:00:00,5.888,17.8,12.04,-71,Good
DWLR_Station_1018,Madhya Pradesh,19.740308,76.506692,2024-01-09 00:00:00,5.96,23.5,13.89,-78,Poor
DWLR_Station_1018,Madhya Pradesh,27.74582,68.219318,2024-01-09 06:00:00,5.965,32.7,12.45,-66,Poor
DWLR_Station_1018,Madhya Pradesh,25.816413,79.63975,2024-01-09 12:00:00,5.939,28.4,12.58,-69,Poor
DWLR_Station_1018,Madhya Pradesh,15.848058,76.045456,2024-01-09 18:00:00,5.872,30.3,12.39,-54,Poor
DWLR_Station_1018,Madhya Pradesh,11.119311,78.129222,2024-01-10 00:00:00,5.96,32.4,12.31,-67,Fair
DWLR_Station_1018,Madhya Pradesh,28.362227,72.970274,2024-01-10 06:00:00,5.949,27.3,12.76,-57,Good
DWLR_Station_1018,Madhya Pradesh,26.013856,77.042044,2024-01-10 12:00:00,5.975,31.3,13.08,-53,Fair
DWLR_Station_1018,Madhya Pradesh,24.354445,79.16098,2024-01-10 18:00:00,5.886,16.1,12.21,-43,Good
DWLR_Station_1018,Madhya Pradesh,10.366973,83.113636,2024-01-11 00:00:00,5.95,20.3,12.54,-47,Fair
DWLR_Station_1018,Madhya Pradesh,14.318512,85.689426,2024-01-11 06:00:00,5.957,16.7,12.87,-43,Good
DWLR_Station_1018,Madhya Pradesh,18.874766,70.41129,2024-01-11 12:00:00,5.924,17.4,13.54,-58,Good
DWLR_Station_1018,Madhya Pradesh,16.848656,87.963958,2024-01-11 18:00:00,5.867,15.1,11.87,-49,Good
DWLR_Station_1018,Madhya Pradesh,12.727313,79.787619,2024-01-12 00:00:00,5.943,26.4,14.13,-42,Fair
DWLR_Station_1018,Madhya Pradesh,14.752424,78.065409,2024-01-12 06:00:00,5.961,33.5,13.76,-53,Poor
DWLR_Station_1018,Madhya Pradesh,13.21707,80.653188,2024-01-12 12:00:00,5.961,16.0,12.5,-50,Poor
DWLR_Station_1018,Madhya Pradesh,13.674779,78.229735,2024-01-12 18:00:00,5.9,16.9,14.01,-56,Fair
DWLR_Station_1018,Madhya Pradesh,27.995497,70.363111,2024-01-13 00:00:00,5.93,21.2,13.67,-67,Good
DWLR_Station_1018,Madhya Pradesh,20.368151,69.49888,2024-01-13 06:00:00,5.972,17.2,12.72,-47,Good
DWLR_Station_1018,Madhya Pradesh,21.441508,80.318095,2024-01-13 12:00:00,5.934,30.8,13.75,-59,Fair
DWLR_Station_1018,Madhya Pradesh,29.610806,87.312514,2024-01-13 18:00:00,5.89,18.2,12.23,-66,Poor
DWLR_Station_1018,Madhya Pradesh,18.294653,68.723053,2024-01-14 00:00:00,5.947,21.4,13.63,-42,Poor
DWLR_Station_1018,Madhya Pradesh,20.801314,76.285537,2024-01-14 06:00:00,5.978,34.5,13.2,-71,Good
DWLR_Station_1018,Madhya Pradesh,22.627794,72.841979,2024-01-14 12:00:00,5.944,23.7,12.41,-47,Poor
DWLR_Station_1018,Madhya Pradesh,12.25109,81.594811,2024-01-14 18:00:00,5.918,20.2,12.94,-42,Poor
DWLR_Station_1018,Madhya Pradesh,18.882884,80.688799,2024-01-15 00:00:00,5.946,31.6,12.83,-72,Poor
DWLR_Station_1018,Madhya Pradesh,29.071444,84.79249,2024-01-15 06:00:00,6.028,23.5,13.35,-66,Good
DWLR_Station_1018,Madhya Pradesh,23.174487,71.010816,2024-01-15 12:00:00,5.933,33.5,13.16,-78,Poor
DWLR_Station_1018,Madhya Pradesh,21.584401,68.84538,2024-01-15 18:00:00,5.893,26.7,12.46,-42,Good
DWLR_Station_1018,Madhya Pradesh,18.356437,71.316125,2024-01-16 00:00:00,5.949,18.1,13.5,-55,Fair
DWLR_Station_1018,Madhya Pradesh,14.661881,83.462972,2024-01-16 06:00:00,5.959,16.8,12.72,-73,Fair
DWLR_Station_1018,Madhya Pradesh,27.247608,71.621258,2024-01-16 12:00:00,5.921,25.9,14.08,-50,Good
DWLR_Station_1018,Madhya Pradesh,29.582678,73.408368,2024-01-16 18:00:00,5.923,28.9,12.41,-74,Poor
DWLR_Station_1018,Madhya Pradesh,19.679815,82.037249,2024-01-17 00:00:00,5.926,19.5,11.81,-78,Fair
DWLR_Station_1018,Madhya Pradesh,11.980388,83.161528,2024-01-17 06:00:00,5.981,26.9,12.46,-67,Good
DWLR_Station_1018,Madhya Pradesh,12.126116,86.134847,2024-01-17 12:00:00,5.92,35.0,12.19,-41,Poor
DWLR_Station_1018,Madhya Pradesh,29.547779,69.041784,2024-01-17 18:00:00,5.882,22.0,12.83,-61,Fair
DWLR_Station_1018,Madhya Pradesh,24.251559,80.69903,2024-01-18 00:00:00,5.955,22.7,13.98,-74,Good
DWLR_Station_1018,Madhya Pradesh,28.937921,68.64129,2024-01-18 06:00:00,5.979,15.9,12.63,-57,Poor
DWLR_Station_1018,Madhya Pradesh,21.337985,71.928638,2024-01-18 12:00:00,5.978,28.1,13.44,-74,Poor
DWLR_Station_1018,Madhya Pradesh,10.867934,69.328328,2024-01-18 18:00:00,5.89,26.0,12.05,-42,Good
DWLR_Station_1018,Madhya Pradesh,17.884927,86.497649,2024-01-19 00:00:00,5.948,32.0,12.7,-73,Poor
DWLR_Station_1018,Madhya Pradesh,22.269149,76.239194,2024-01-19 06:00:00,5.991,28.1,14.19,-75,Fair
DWLR_Station_1018,Madhya Pradesh,14.716721,77.225411,2024-01-19 12:00:00,5.967,24.5,12.62,-54,Good
DWLR_Station_1018,Madhya Pradesh,12.245455,82.534811,2024-01-19 18:00:00,5.884,33.9,13.27,-58,Poor
DWLR_Station_1018,Madhya Pradesh,26.329281,74.007796,2024-01-20 00:00:00,5.957,23.7,12.0,-54,Poor
DWLR_Station_1018,Madhya Pradesh,13.590566,70.489978,2024-01-20 06:00:00,6.001,33.3,12.14,-41,Poor
DWLR_Station_1018,Madhya Pradesh,16.375967,69.025407,2024-01-20 12:00:00,5.928,22.9,12.25,-53,Poor
DWLR_Station_1018,Madhya Pradesh,21.766277,79.235109,2024-01-20 18:00:00,5.898,28.2,13.8,-57,Poor
DWLR_Station_1018,Madhya Pradesh,17.749948,80.535539,2024-01-21 00:00:00,5.934,26.1,14.11,-67,Good
DWLR_Station_1018,Madhya Pradesh,11.864279,68.918601,2024-01-21 06:00:00,6.016,17.2,12.25,-76,Fair
DWLR_Station_1018,Madhya Pradesh,28.70324,87.098158,2024-01-21 12:00:00,5.939,34.2,13.81,-72,Fair
DWLR_Station_1018,Madhya Pradesh,17.307547,75.938526,2024-01-21 18:00:00,5.909,31.4,11.99,-65,Good
DWLR_Station_1018,Madhya Pradesh,16.904081,71.718034,2024-01-22 00:00:00,5.95,15.1,13.02,-43,Poor
DWLR_Station_1018,Madhya Pradesh,16.128233,78.017299,2024-01-22 06:00:00,6.003,19.6,13.1,-51,Fair
DWLR_Station_1018,Madhya Pradesh,11.709773,72.332321,2024-01-22 12:00:00,5.964,31.9,13.32,-71,Fair
DWLR_Station_1018,Madhya Pradesh,10.644307,77.250699,2024-01-22 18:00:00,5.905,21.3,13.4,-79,Fair
DWLR_Station_1018,Madhya Pradesh,14.778576,70.371469,2024-01-23 00:00:00,5.967,32.4,11.81,-57,Poor
DWLR_Station_1018,Madhya Pradesh,14.681524,76.237269,2024-01-23 06:00:00,6.022,29.3,12.06,-58,Good
DWLR_Station_1018,Madhya Pradesh,12.913651,82.529431,2024-01-23 12:00:00,5.957,19.1,12.84,-57,Fair
DWLR_Station_1018,Madhya Pradesh,14.738557,81.872697,2024-01-23 18:00:00,5.923,34.5,14.11,-72,Good
DWLR_Station_1018,Madhya Pradesh,16.769275,75.972687,2024-01-24 00:00:00,5.947,21.8,12.85,-65,Fair
DWLR_Station_1018,Madhya Pradesh,21.615222,77.673609,2024-01-24 06:00:00,6.003,29.6,12.86,-49,Good
DWLR_Station_1018,Madhya Pradesh,27.930197,84.72014,2024-01-24 12:00:00,5.974,15.9,14.07,-50,Poor
DWLR_Station_1018,Madhya Pradesh,13.728277,82.935409,2024-01-24 18:00:00,5.899,21.5,13.4,-77,Poor
DWLR_Station_1018,Madhya Pradesh,10.428797,82.773053,2024-01-25 00:00:00,5.965,34.2,13.87,-63,Poor
DWLR_Station_1018,Madhya Pradesh,16.536406,71.449037,2024-01-25 06:00:00,6.006,27.0,13.51,-58,Good
DWLR_Station_1018,Madhya Pradesh,12.868412,86.029432,2024-01-25 12:00:00,5.957,18.5,12.65,-55,Poor
DWLR_Station_1018,Madhya Pradesh,18.945831,83.803316,2024-01-25 18:00:00,5.918,31.0,13.53,-68,Poor
DWLR_Station_1018,Madhya Pradesh,14.688115,78.650297,2024-01-26 00:00:00,5.924,17.3,13.12,-55,Fair
DWLR_Station_1018,Madhya Pradesh,11.248504,81.046925,2024-01-26 06:00:00,5.991,33.2,12.71,-65,Good
DWLR_Station_1018,Madhya Pradesh,22.968488,81.559901,2024-01-26 12:00:00,5.969,32.7,12.36,-77,Good
DWLR_Station_1018,Madhya Pradesh,20.820606,86.545313,2024-01-26 18:00:00,5.87,33.6,13.03,-60,Fair
DWLR_Station_1018,Madhya Pradesh,20.001847,70.06601,2024-01-27 00:00:00,5.967,19.0,12.95,-63,Poor
